raw_dept_name,alias_key_strict,alias_key_loose,dept_canonical_id,dept_name_canonical,strict_canonical_n,loose_canonical_n,alias_collision_flag,loose_collision_flag,auto_match_allowed
에너지 신소재・화학공학부(신소재공학전공),에너지신소재·화학공학부(신소재공학전공),에너지신소재화학공,DEP_001461,에너지신소재・화학공,1,2,False,True,True
에너지 신소재・화학공학부(에너지화학공학전공),에너지신소재·화학공학부(에너지화학공학전공),에너지신소재화학공,DEP_001461,에너지신소재・화학공,1,2,False,True,True
에너지신소재화학공,에너지신소재화학공,에너지신소재화학공,DEP_001260,에너지신소재화학공,1,2,False,True,True
에너지신소재화학공학부,에너지신소재화학공학부,에너지신소재화학공,DEP_001260,에너지신소재화학공,1,2,False,True,True
에너지.자원공,에너지.자원공,에너지자원공,DEP_002951,에너지.자원공,1,2,False,True,True
에너지.자원공학과,에너지.자원공학과,에너지자원공,DEP_002951,에너지.자원공,1,2,False,True,True
에너지자원공,에너지자원공,에너지자원공,DEP_000255,에너지자원공,1,2,False,True,True
에너지자원공학과,에너지자원공학과,에너지자원공,DEP_000255,에너지자원공,1,2,False,True,True
에너지・전기공,에너지·전기공,에너지전기공,DEP_000711,에너지・전기공,1,2,False,True,True
에너지・전기공학과,에너지·전기공학과,에너지전기공,DEP_000711,에너지・전기공,1,2,False,True,True
에너지・전기공학부(전력응용시스템전공),에너지·전기공학부(전력응용시스템전공),에너지전기공,DEP_000711,에너지・전기공,1,2,False,True,True
에너지전기공,에너지전기공,에너지전기공,DEP_001011,에너지전기공,1,2,False,True,True
에너지전기공학과,에너지전기공학과,에너지전기공,DEP_001011,에너지전기공,1,2,False,True,True
역사·문화콘텐츠,역사·문화콘텐츠,역사문화콘텐츠,DEP_001907,역사·문화콘텐츠,1,2,False,True,True
역사·문화콘텐츠학과,역사·문화콘텐츠학과,역사문화콘텐츠,DEP_001907,역사·문화콘텐츠,1,2,False,True,True
역사·문화콘텐츠학부,역사·문화콘텐츠학부,역사문화콘텐츠,DEP_001907,역사·문화콘텐츠,1,2,False,True,True
역사문화콘텐츠,역사문화콘텐츠,역사문화콘텐츠,DEP_000625,역사문화콘텐츠,1,2,False,True,True
역사문화콘텐츠학과,역사문화콘텐츠학과,역사문화콘텐츠,DEP_000625,역사문화콘텐츠,1,2,False,True,True
역사문화콘텐츠학부,역사문화콘텐츠학부,역사문화콘텐츠,DEP_000625,역사문화콘텐츠,1,2,False,True,True
역사・문화학,역사·문화학,역사문화학,DEP_002362,역사・문화학,1,2,False,True,True
역사・문화학전공,역사·문화학전공,역사문화학,DEP_002362,역사・문화학,1,2,False,True,True
역사문화학,역사문화학,역사문화학,DEP_000607,역사문화학,1,2,False,True,True
역사문화학전공,역사문화학전공,역사문화학,DEP_000607,역사문화학,1,2,False,True,True
연극・영화,연극·영화,연극영화,DEP_002668,연극・영화,1,2,False,True,True
연극・영화전공,연극·영화전공,연극영화,DEP_002668,연극・영화,1,2,False,True,True
연극영화,연극영화,연극영화,DEP_000211,연극영화,1,2,False,True,True
연극영화전공,연극영화전공,연극영화,DEP_000211,연극영화,1,2,False,True,True
연극영화학과,연극영화학과,연극영화,DEP_000211,연극영화,1,2,False,True,True
연극영화학부,연극영화학부,연극영화,DEP_000211,연극영화,1,2,False,True,True
영상ㆍ애니메이션,영상ᆞ애니메이션,영상애니메이션,DEP_001145,영상ㆍ애니메이션,1,2,False,True,True
영상ㆍ애니메이션학부,영상ᆞ애니메이션학부,영상애니메이션,DEP_001145,영상ㆍ애니메이션,1,2,False,True,True
영상애니메이션,영상애니메이션,영상애니메이션,DEP_000501,영상애니메이션,1,2,False,True,True
영상애니메이션학과,영상애니메이션학과,영상애니메이션,DEP_000501,영상애니메이션,1,2,False,True,True
영상애니메이션학부,영상애니메이션학부,영상애니메이션,DEP_000501,영상애니메이션,1,2,False,True,True
외식・조리,외식·조리,외식조리,DEP_001078,외식・조리,1,2,False,True,True
외식・조리학과,외식·조리학과,외식조리,DEP_001078,외식・조리,1,2,False,True,True
외식・조리학부,외식·조리학부,외식조리,DEP_001078,외식・조리,1,2,False,True,True
외식조리,외식조리,외식조리,DEP_000243,외식조리,1,2,False,True,True
외식조리전공,외식조리전공,외식조리,DEP_000243,외식조리,1,2,False,True,True
외식조리학과,외식조리학과,외식조리,DEP_000243,외식조리,1,2,False,True,True
외식조리・제과제빵,외식조리·제과제빵,외식조리제과제빵,DEP_003437,외식조리・제과제빵,1,2,False,True,True
외식조리・제과제빵학과,외식조리·제과제빵학과,외식조리제과제빵,DEP_003437,외식조리・제과제빵,1,2,False,True,True
외식조리제과제빵,외식조리제과제빵,외식조리제과제빵,DEP_000869,외식조리제과제빵,1,2,False,True,True
외식조리제과제빵학과,외식조리제과제빵학과,외식조리제과제빵,DEP_000869,외식조리제과제빵,1,2,False,True,True
외식조리제과제빵학부,외식조리제과제빵학부,외식조리제과제빵,DEP_000869,외식조리제과제빵,1,2,False,True,True
웹툰・애니메이션,웹툰·애니메이션,웹툰애니메이션,DEP_002532,웹툰・애니메이션,1,2,False,True,True
웹툰・애니메이션학과,웹툰·애니메이션학과,웹툰애니메이션,DEP_002532,웹툰・애니메이션,1,2,False,True,True
웹툰애니메이션,웹툰애니메이션,웹툰애니메이션,DEP_000527,웹툰애니메이션,1,2,False,True,True
웹툰애니메이션학과,웹툰애니메이션학과,웹툰애니메이션,DEP_000527,웹툰애니메이션,1,2,False,True,True
유아ㆍ특수교육과,유아ᆞ특수교육과,유아특수교육과,DEP_001877,유아ㆍ특수교육과,1,2,False,True,True
유아ㆍ특수교육과(심화과정),유아ᆞ특수교육과(심화과정),유아특수교육과,DEP_001877,유아ㆍ특수교육과,1,2,False,True,True
유아특수교육과,유아특수교육과,유아특수교육과,DEP_000284,유아특수교육과,1,2,False,True,True
인문,인문,인문,DEP_001071,인문,1,2,False,True,True
인문학부,인문학부,인문,DEP_001071,인문,1,2,False,True,True
인문계열,인문계열,인문,DEP_003994,인문계열,1,2,False,True,True
인문사회,인문사회,인문사회,DEP_003987,인문사회,1,2,False,True,True
인문사회학부,인문사회학부,인문사회,DEP_003987,인문사회,1,2,False,True,True
인문사회계열,인문사회계열,인문사회,DEP_004634,인문사회계열,1,2,False,True,True
전기・정보공,전기·정보공,전기정보공,DEP_001154,전기・정보공,1,2,False,True,True
전기・정보공학부,전기·정보공학부,전기정보공,DEP_001154,전기・정보공,1,2,False,True,True
전기정보공,전기정보공,전기정보공,DEP_001166,전기정보공,1,2,False,True,True
전기정보공학과,전기정보공학과,전기정보공,DEP_001166,전기정보공,1,2,False,True,True
전자·전기공,전자·전기공,전자전기공,DEP_000670,전자·전기공,1,2,False,True,True
전자·전기공학과,전자·전기공학과,전자전기공,DEP_000670,전자·전기공,1,2,False,True,True
전자·전기공학부,전자·전기공학부,전자전기공,DEP_000670,전자·전기공,1,2,False,True,True
전자전기공,전자전기공,전자전기공,DEP_000225,전자전기공,1,2,False,True,True
전자전기공학과,전자전기공학과,전자전기공,DEP_000225,전자전기공,1,2,False,True,True
전자전기공학부,전자전기공학부,전자전기공,DEP_000225,전자전기공,1,2,False,True,True
전자전기공학부(반도체전자공학전공),전자전기공학부(반도체전자공학전공),전자전기공,DEP_000225,전자전기공,1,2,False,True,True
전자전기공학부(전기공학전공),전자전기공학부(전기공학전공),전자전기공,DEP_000225,전자전기공,1,2,False,True,True
전자전기공학부(전자공학전공),전자전기공학부(전자공학전공),전자전기공,DEP_000225,전자전기공,1,2,False,True,True
전자전기공학부(정보통신공학전공),전자전기공학부(정보통신공학전공),전자전기공,DEP_000225,전자전기공,1,2,False,True,True
전자·정보통신공,전자·정보통신공,전자정보통신공,DEP_000986,전자·정보통신공,1,2,False,True,True
전자·정보통신공학과,전자·정보통신공학과,전자정보통신공,DEP_000986,전자·정보통신공,1,2,False,True,True
전자정보통신공,전자정보통신공,전자정보통신공,DEP_000488,전자정보통신공,1,2,False,True,True
전자정보통신공학과,전자정보통신공학과,전자정보통신공,DEP_000488,전자정보통신공,1,2,False,True,True
정보·컴퓨터공컴퓨터공학,정보·컴퓨터공컴퓨터공학,정보컴퓨터공컴퓨터공학,DEP_004229,정보·컴퓨터공컴퓨터공학,1,2,False,True,True
정보·컴퓨터공학부 컴퓨터공학전공,정보·컴퓨터공학부컴퓨터공학전공,정보컴퓨터공컴퓨터공학,DEP_004229,정보·컴퓨터공컴퓨터공학,1,2,False,True,True
정보컴퓨터공컴퓨터공학,정보컴퓨터공컴퓨터공학,정보컴퓨터공컴퓨터공학,DEP_001486,정보컴퓨터공컴퓨터공학,1,2,False,True,True
정보컴퓨터공학부 컴퓨터공학전공,정보컴퓨터공학부컴퓨터공학전공,정보컴퓨터공컴퓨터공학,DEP_001486,정보컴퓨터공컴퓨터공학,1,2,False,True,True
정보통신・전자공,정보통신·전자공,정보통신전자공,DEP_003868,정보통신・전자공,1,2,False,True,True
정보통신・전자공학과,정보통신·전자공학과,정보통신전자공,DEP_003868,정보통신・전자공,1,2,False,True,True
정보통신전자공,정보통신전자공,정보통신전자공,DEP_001438,정보통신전자공,1,2,False,True,True
정보통신전자공학부,정보통신전자공학부,정보통신전자공,DEP_001438,정보통신전자공,1,2,False,True,True
정치・국제,정치·국제,정치국제,DEP_003533,정치・국제,1,2,False,True,True
정치・국제학과,정치·국제학과,정치국제,DEP_003533,정치・국제,1,2,False,True,True
정치국제,정치국제,정치국제,DEP_001364,정치국제,1,2,False,True,True
정치국제학과,정치국제학과,정치국제,DEP_001364,정치국제,1,2,False,True,True
조리・서비스경영,조리·서비스경영,조리서비스경영,DEP_001176,조리・서비스경영,1,2,False,True,True
조리・서비스경영학과,조리·서비스경영학과,조리서비스경영,DEP_001176,조리・서비스경영,1,2,False,True,True
조리서비스경영,조리서비스경영,조리서비스경영,DEP_001423,조리서비스경영,1,2,False,True,True
조리서비스경영전공,조리서비스경영전공,조리서비스경영,DEP_001423,조리서비스경영,1,2,False,True,True
조선·해양공,조선·해양공,조선해양공,DEP_001174,조선·해양공,1,2,False,True,True
조선·해양공학과,조선·해양공학과,조선해양공,DEP_001174,조선·해양공,1,2,False,True,True
조선해양공,조선해양공,조선해양공,DEP_000174,조선해양공,1,2,False,True,True
조선해양공학과,조선해양공학과,조선해양공,DEP_000174,조선해양공,1,2,False,True,True
조선해양공학과(조선해양생산트랙),조선해양공학과(조선해양생산트랙),조선해양공,DEP_000174,조선해양공,1,2,False,True,True
조선해양공학과(조선해양설계트랙),조선해양공학과(조선해양설계트랙),조선해양공,DEP_000174,조선해양공,1,2,False,True,True
중국어문·문화,중국어문·문화,중국어문문화,DEP_001901,중국어문·문화,2,2,True,True,False
중국어문·문화학과,중국어문·문화학과,중국어문문화,DEP_001901,중국어문·문화,2,2,True,True,False
중국어문・문화,중국어문·문화,중국어문문화,DEP_003746,중국어문・문화,2,2,True,True,False
중국어문・문화학과,중국어문·문화학과,중국어문문화,DEP_003746,중국어문・문화,2,2,True,True,False
청소년교육・상담,청소년교육·상담,청소년교육상담,DEP_001509,청소년교육・상담,1,2,False,True,True
청소년교육 ・ 상담학과,청소년교육·상담학과,청소년교육상담,DEP_001509,청소년교육・상담,1,2,False,True,True
청소년교육상담,청소년교육상담,청소년교육상담,DEP_002880,청소년교육상담,1,2,False,True,True
청소년교육상담전공,청소년교육상담전공,청소년교육상담,DEP_002880,청소년교육상담,1,2,False,True,True
청소년교육상담학과,청소년교육상담학과,청소년교육상담,DEP_002880,청소년교육상담,1,2,False,True,True
컴퓨터・소프트웨어공,컴퓨터·소프트웨어공,컴퓨터소프트웨어공,DEP_001142,컴퓨터・소프트웨어공,1,2,False,True,True
컴퓨터・소프트웨어공학과,컴퓨터·소프트웨어공학과,컴퓨터소프트웨어공,DEP_001142,컴퓨터・소프트웨어공,1,2,False,True,True
컴퓨터소프트웨어공,컴퓨터소프트웨어공,컴퓨터소프트웨어공,DEP_000429,컴퓨터소프트웨어공,1,2,False,True,True
컴퓨터소프트웨어공학과,컴퓨터소프트웨어공학과,컴퓨터소프트웨어공,DEP_000429,컴퓨터소프트웨어공,1,2,False,True,True
컴퓨터소프트웨어공학부,컴퓨터소프트웨어공학부,컴퓨터소프트웨어공,DEP_000429,컴퓨터소프트웨어공,1,2,False,True,True
토목・환경공학,토목·환경공학,토목환경공학,DEP_004309,토목・환경공학,1,2,False,True,True
토목・환경공학전공,토목·환경공학전공,토목환경공학,DEP_004309,토목・환경공학,1,2,False,True,True
토목환경공학,토목환경공학,토목환경공학,DEP_000461,토목환경공학,1,2,False,True,True
토목환경공학전공,토목환경공학전공,토목환경공학,DEP_000461,토목환경공학,1,2,False,True,True
통계・데이터사이언스,통계·데이터사이언스,통계데이터사이언스,DEP_002122,통계・데이터사이언스,1,2,False,True,True
통계・데이터사이언스전공,통계·데이터사이언스전공,통계데이터사이언스,DEP_002122,통계・데이터사이언스,1,2,False,True,True
통계데이터사이언스,통계데이터사이언스,통계데이터사이언스,DEP_000906,통계데이터사이언스,1,2,False,True,True
통계데이터사이언스학과,통계데이터사이언스학과,통계데이터사이언스,DEP_000906,통계데이터사이언스,1,2,False,True,True
특수체육학,특수체육학,특수체육학,DEP_001028,특수체육학,1,2,False,True,True
특수체육학전공,특수체육학전공,특수체육학,DEP_001028,특수체육학,1,2,False,True,True
특수체육학계열,특수체육학계열,특수체육학,DEP_004534,특수체육학계열,1,2,False,True,True
평생교육,평생교육,평생교육,DEP_000442,평생교육,1,2,False,True,True
평생교육전공,평생교육전공,평생교육,DEP_000442,평생교육,1,2,False,True,True
평생교육학과,평생교육학과,평생교육,DEP_000442,평생교육,1,2,False,True,True
평생교육학부,평생교육학부,평생교육,DEP_000442,평생교육,1,2,False,True,True
평생교육계열,평생교육계열,평생교육,DEP_004601,평생교육계열,1,2,False,True,True
프랑스언어・문화,프랑스언어·문화,프랑스언어문화,DEP_002563,프랑스언어・문화,1,2,False,True,True
프랑스언어・문화학과,프랑스언어·문화학과,프랑스언어문화,DEP_002563,프랑스언어・문화,1,2,False,True,True
프랑스언어문화,프랑스언어문화,프랑스언어문화,DEP_000491,프랑스언어문화,1,2,False,True,True
프랑스언어문화학과,프랑스언어문화학과,프랑스언어문화,DEP_000491,프랑스언어문화,1,2,False,True,True
한국어・다문화,한국어·다문화,한국어다문화,DEP_001115,한국어・다문화,1,2,False,True,True
한국어・다문화학부,한국어·다문화학부,한국어다문화,DEP_001115,한국어・다문화,1,2,False,True,True
한국어다문화,한국어다문화,한국어다문화,DEP_000713,한국어다문화,1,2,False,True,True
한국어다문화전공,한국어다문화전공,한국어다문화,DEP_000713,한국어다문화,1,2,False,True,True
한국어다문화학과,한국어다문화학과,한국어다문화,DEP_000713,한국어다문화,1,2,False,True,True
행정・경찰공공,행정·경찰공공,행정경찰공공,DEP_001298,행정・경찰공공,1,2,False,True,True
행정・경찰공공학부,행정·경찰공공학부,행정경찰공공,DEP_001298,행정・경찰공공,1,2,False,True,True
행정경찰공공,행정경찰공공,행정경찰공공,DEP_003479,행정경찰공공,1,2,False,True,True
행정경찰공공학과,행정경찰공공학과,행정경찰공공,DEP_003479,행정경찰공공,1,2,False,True,True
호텔・관광,호텔·관광,호텔관광,DEP_002349,호텔・관광,1,2,False,True,True
호텔・관광학부(국제문화관광전공),호텔·관광학부(국제문화관광전공),호텔관광,DEP_002349,호텔・관광,1,2,False,True,True
호텔・관광학부(국제비서전공),호텔·관광학부(국제비서전공),호텔관광,DEP_002349,호텔・관광,1,2,False,True,True
호텔・관광학부(호텔・컨벤션전공),호텔·관광학부(호텔·컨벤션전공),호텔관광,DEP_002349,호텔・관광,1,2,False,True,True
호텔관광,호텔관광,호텔관광,DEP_000353,호텔관광,1,2,False,True,True
호텔관광학과,호텔관광학과,호텔관광,DEP_000353,호텔관광,1,2,False,True,True
호텔관광학부,호텔관광학부,호텔관광,DEP_000353,호텔관광,1,2,False,True,True
호텔・관광경영,호텔·관광경영,호텔관광경영,DEP_003661,호텔・관광경영,1,2,False,True,True
호텔・관광경영학과,호텔·관광경영학과,호텔관광경영,DEP_003661,호텔・관광경영,1,2,False,True,True
호텔관광경영,호텔관광경영,호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔관광경영학과,호텔관광경영학과,호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔관광경영학부,호텔관광경영학부,호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔관광경영학부(관광경영전공),호텔관광경영학부(관광경영전공),호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔관광경영학부(관광항공경영전공),호텔관광경영학부(관광항공경영전공),호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔관광경영학부(호텔경영전공),호텔관광경영학부(호텔경영전공),호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔관광경영학부(호텔관광외식서비스전공),호텔관광경영학부(호텔관광외식서비스전공),호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔관광경영학부(호텔관광전공),호텔관광경영학부(호텔관광전공),호텔관광경영,DEP_000124,호텔관광경영,1,2,False,True,True
호텔·컨벤션,호텔·컨벤션,호텔컨벤션,DEP_004312,호텔·컨벤션,1,2,False,True,True
호텔·컨벤션전공,호텔·컨벤션전공,호텔컨벤션,DEP_004312,호텔·컨벤션,1,2,False,True,True
호텔컨벤션,호텔컨벤션,호텔컨벤션,DEP_003476,호텔컨벤션,1,2,False,True,True
호텔컨벤션학과,호텔컨벤션학과,호텔컨벤션,DEP_003476,호텔컨벤션,1,2,False,True,True
호텔・컨벤션경영,호텔·컨벤션경영,호텔컨벤션경영,DEP_002208,호텔・컨벤션경영,1,2,False,True,True
호텔・컨벤션경영학과,호텔·컨벤션경영학과,호텔컨벤션경영,DEP_002208,호텔・컨벤션경영,1,2,False,True,True
호텔컨벤션경영,호텔컨벤션경영,호텔컨벤션경영,DEP_003079,호텔컨벤션경영,1,2,False,True,True
호텔컨벤션경영학과,호텔컨벤션경영학과,호텔컨벤션경영,DEP_003079,호텔컨벤션경영,1,2,False,True,True
호텔ㆍ컨벤션경영학,호텔ᆞ컨벤션경영학,호텔컨벤션경영학,DEP_002183,호텔ㆍ컨벤션경영학,1,2,False,True,True
호텔ㆍ컨벤션경영학전공,호텔ᆞ컨벤션경영학전공,호텔컨벤션경영학,DEP_002183,호텔ㆍ컨벤션경영학,1,2,False,True,True
호텔컨벤션경영학,호텔컨벤션경영학,호텔컨벤션경영학,DEP_002806,호텔컨벤션경영학,1,2,False,True,True
호텔컨벤션경영학전공,호텔컨벤션경영학전공,호텔컨벤션경영학,DEP_002806,호텔컨벤션경영학,1,2,False,True,True
환경・에너지공,환경·에너지공,환경에너지공,DEP_003763,환경・에너지공,1,2,False,True,True
환경・에너지공학과,환경·에너지공학과,환경에너지공,DEP_003763,환경・에너지공,1,2,False,True,True
환경・에너지공학부,환경·에너지공학부,환경에너지공,DEP_003763,환경・에너지공,1,2,False,True,True
환경에너지공,환경에너지공,환경에너지공,DEP_000361,환경에너지공,1,2,False,True,True
환경에너지공학과,환경에너지공학과,환경에너지공,DEP_000361,환경에너지공,1,2,False,True,True
회계・세무,회계·세무,회계세무,DEP_001234,회계・세무,1,2,False,True,True
회계・세무학과,회계·세무학과,회계세무,DEP_001234,회계・세무,1,2,False,True,True
회계세무,회계세무,회계세무,DEP_000119,회계세무,1,2,False,True,True
회계세무전공,회계세무전공,회계세무,DEP_000119,회계세무,1,2,False,True,True
회계세무학과,회계세무학과,회계세무,DEP_000119,회계세무,1,2,False,True,True
회계세무학부,회계세무학부,회계세무,DEP_000119,회계세무,1,2,False,True,True
휴먼서비스,휴먼서비스,휴먼서비스,DEP_000393,휴먼서비스,1,2,False,True,True
휴먼서비스학과,휴먼서비스학과,휴먼서비스,DEP_000393,휴먼서비스,1,2,False,True,True
휴먼서비스학부,휴먼서비스학부,휴먼서비스,DEP_000393,휴먼서비스,1,2,False,True,True
휴먼서비스계열,휴먼서비스계열,휴먼서비스,DEP_004146,휴먼서비스계열,1,2,False,True,True
